subject	xml_index	nifti_value	roi_name	quantity	tg_recip_gt_nonrecip	ug_fairness_pmod
11321	14	15	Inferior Temporal Gyrus, posterior division	cope	18.99298243849082	-1.115088775018829
11321	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	-43.033260374010275	1.8188532354125975
11321	16	17	Postcentral Gyrus	cope	-20.212871318759962	0.9943915515150065
11321	17	18	Superior Parietal Lobule	cope	-15.27385776896724	4.6293137192266585
11321	18	19	Supramarginal Gyrus, anterior division	cope	61.66652648504134	-3.8035230048207773
11321	19	20	Supramarginal Gyrus, posterior division	cope	49.27296125780338	0.2861103950823481
11321	20	21	Angular Gyrus	cope	-27.84661599754493	-1.6593516684801501
11321	21	22	Lateral Occipital Cortex, superior division	cope	-66.117241164942	4.3538564016614245
11321	22	23	Lateral Occipital Cortex, inferior division	cope	-32.79190169982562	1.2378796624801731
11321	23	24	Intracalcarine Cortex	cope	-101.19642149794716	1.7342383126811585
11321	24	25	Frontal Medial Cortex	cope	133.35953378225577	-8.515843832059533
11321	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	58.225343518663905	-1.526383289035309
11321	26	27	Subcallosal Cortex	cope	122.51697124334483	-9.401231835753872
11321	27	28	Paracingulate Gyrus	cope	-1.9904081485495888	-8.100247672271749
11321	28	29	Cingulate Gyrus, anterior division	cope	40.09106816914943	-7.740307411378233
11321	29	30	Cingulate Gyrus, posterior division	cope	-28.225858244725636	1.7591171117893287
11321	30	31	Precuneous Cortex	cope	-84.94349228128227	1.8434744834928147
11321	31	32	Cuneal Cortex	cope	-167.1938715602071	0.8278324028906596
11321	32	33	Frontal Orbital Cortex	cope	27.95696095398424	-5.85685300022405
11321	33	34	Parahippocampal Gyrus, anterior division	cope	-0.4691471231985936	-4.581556359338945
11321	34	35	Parahippocampal Gyrus, posterior division	cope	-19.919297373575983	0.15264058158434224
11321	35	36	Lingual Gyrus	cope	-204.3826280302123	2.37570893633941
11321	36	37	Temporal Fusiform Cortex, anterior division	cope	-100.27671349978615	-1.0150085618944034
11321	37	38	Temporal Fusiform Cortex, posterior division	cope	-27.583536267425647	-1.7605342077100954
11321	38	39	Temporal Occipital Fusiform Cortex	cope	-85.98455606780905	1.4598599982601177
11321	39	40	Occipital Fusiform Gyrus	cope	-105.47814561285375	0.34437391212650087
11321	40	41	Frontal Operculum Cortex	cope	-19.605107025532913	-3.805803318265356
11321	41	42	Central Opercular Cortex	cope	-13.369129228080647	-0.9127148734214456
11321	42	43	Parietal Operculum Cortex	cope	5.933147329364331	0.02317173266310604
11321	43	44	Planum Polare	cope	42.042577522401594	-1.9614917633358304
11321	44	45	Heschl's Gyrus (includes H1 and H2)	cope	36.56541843320917	-2.7885264389770543
11321	45	46	Planum Temporale	cope	59.67394536653136	-0.413057045301634
11321	46	47	Supracalcarine Cortex	cope	-116.54898799733913	1.359175861238482
11321	47	48	Occipital Pole	cope	-9.829887583684341	0.2151564062532608
11325	0	1	Frontal Pole	cope	52.317813173868515	2.152561541546923
11325	1	2	Insular Cortex	cope	-89.7495915789723	-2.23347032607388
11325	2	3	Superior Frontal Gyrus	cope	50.60747753506315	0.7022759939169516
11325	3	4	Middle Frontal Gyrus	cope	3.954765433625625	3.3108985203848977
11325	4	5	Inferior Frontal Gyrus, pars triangularis	cope	161.1650392686555	1.0981238332679581
11325	5	6	Inferior Frontal Gyrus, pars opercularis	cope	82.11220522180588	1.072941576066638
11325	6	7	Precentral Gyrus	cope	18.3985113995728	1.7349261709360604
11325	7	8	Temporal Pole	cope	37.135775322577466	0.7993933095586901
11325	8	9	Superior Temporal Gyrus, anterior division	cope	112.76355090019031	0.9928799163967293
11325	9	10	Superior Temporal Gyrus, posterior division	cope	98.96118157047343	-3.8525433842993837
11325	10	11	Middle Temporal Gyrus, anterior division	cope	18.529279444789264	-0.42293265493058446
11325	11	12	Middle Temporal Gyrus, posterior division	cope	106.97155314290771	0.5516625980657006
11325	12	13	Middle Temporal Gyrus, temporooccipital part	cope	175.45385159079646	4.459740704571139
11325	13	14	Inferior Temporal Gyrus, anterior division	cope	-14.804464084862252	-1.5860155917615932
11325	14	15	Inferior Temporal Gyrus, posterior division	cope	35.14698829341622	-4.0198993107299845
11325	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	58.39730067000683	0.176623893407375
11325	16	17	Postcentral Gyrus	cope	4.2828521645328275	-1.2747676400475851
11325	17	18	Superior Parietal Lobule	cope	35.53410603209665	1.8324548934813676
11325	18	19	Supramarginal Gyrus, anterior division	cope	-38.38378192335367	-0.5683649104416233
11325	19	20	Supramarginal Gyrus, posterior division	cope	37.373778816856245	1.6906863717060234
11325	20	21	Angular Gyrus	cope	38.90981603580702	2.367826085307796
11325	21	22	Lateral Occipital Cortex, superior division	cope	71.24577011721863	3.91059575417042
11325	22	23	Lateral Occipital Cortex, inferior division	cope	104.5477222510857	2.742200721026766
11325	23	24	Intracalcarine Cortex	cope	80.35108069985641	-4.8336739798659885
11325	24	25	Frontal Medial Cortex	cope	146.5316250107337	11.250470432512303
11325	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	16.13579421782413	1.096794972001147
11325	26	27	Subcallosal Cortex	cope	5.1903216974093365	9.758208348731008
11325	27	28	Paracingulate Gyrus	cope	-103.46641308101654	-1.7294199046299803
11325	28	29	Cingulate Gyrus, anterior division	cope	-67.07345945081057	-3.0230554459730983
11325	29	30	Cingulate Gyrus, posterior division	cope	111.08583385338102	2.5008368861332335
11325	30	31	Precuneous Cortex	cope	93.13148329436414	3.713596589134684
11325	31	32	Cuneal Cortex	cope	4.421726667596865	-2.8066370990457727
11325	32	33	Frontal Orbital Cortex	cope	42.313202223170705	-0.3299335710368207
11325	33	34	Parahippocampal Gyrus, anterior division	cope	-11.144640365990488	-2.2494959500741905
11325	34	35	Parahippocampal Gyrus, posterior division	cope	35.537174376451745	3.2014004698620653
11325	35	36	Lingual Gyrus	cope	69.4074928135645	-1.7147807112802573
11325	36	37	Temporal Fusiform Cortex, anterior division	cope	44.78889251769857	2.3505849866790975
11325	37	38	Temporal Fusiform Cortex, posterior division	cope	22.575763703521066	-0.6808925750769559
11325	38	39	Temporal Occipital Fusiform Cortex	cope	21.56494067277874	0.6296958564911173
11325	39	40	Occipital Fusiform Gyrus	cope	202.89574699217755	2.6590356090453535
11325	40	41	Frontal Operculum Cortex	cope	-171.78195603004022	-5.83691826963625
11325	41	42	Central Opercular Cortex	cope	-41.491695611281564	0.7509356547472043
11325	42	43	Parietal Operculum Cortex	cope	-5.580792613592244	0.6869182328718388
11325	43	44	Planum Polare	cope	-66.26029593121432	-3.5608037432321553
11325	44	45	Heschl's Gyrus (includes H1 and H2)	cope	-99.89893035240436	-5.056938693373708
11325	45	46	Planum Temporale	cope	-0.31834062496380794	-2.875567480454794
11325	46	47	Supracalcarine Cortex	cope	21.705459528146907	-0.7379305282637243
11325	47	48	Occipital Pole	cope	137.12411666687595	0.8788005374599602
11326	0	1	Frontal Pole	cope	-141.2209670179269	1.0466999699779458
11326	1	2	Insular Cortex	cope	-23.82526486312024	1.5882645983799537
11326	2	3	Superior Frontal Gyrus	cope	-49.604077617648315	2.635889451418792
11326	3	4	Middle Frontal Gyrus	cope	-90.84289734616272	3.9688639055235746
11326	4	5	Inferior Frontal Gyrus, pars triangularis	cope	-134.96880219152214	1.370532491498567
11326	5	6	Inferior Frontal Gyrus, pars opercularis	cope	-81.07854186062144	3.8007197514605675
11326	6	7	Precentral Gyrus	cope	55.780216327425045	2.631223637963844
11326	7	8	Temporal Pole	cope	-182.50822386022116	-1.4072012996282932
11326	8	9	Superior Temporal Gyrus, anterior division	cope	-7.549705137656285	-1.1796889981971337
11326	9	10	Superior Temporal Gyrus, posterior division	cope	-55.2705174150405	4.204230011567812
11326	10	11	Middle Temporal Gyrus, anterior division	cope	-80.99854557672099	-5.07773544185642
11326	11	12	Middle Temporal Gyrus, posterior division	cope	-119.07814580037189	0.5477714956606455
11326	12	13	Middle Temporal Gyrus, temporooccipital part	cope	-42.910197143562065	0.537673488286858
11326	13	14	Inferior Temporal Gyrus, anterior division	cope	-177.97159486691626	-1.727348957469786
11326	14	15	Inferior Temporal Gyrus, posterior division	cope	-67.42753309923371	1.2485503942154332
11326	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	-52.99538885190416	-1.5309308530066037
11326	16	17	Postcentral Gyrus	cope	26.854398020052393	3.8071569771603073
11326	17	18	Superior Parietal Lobule	cope	-15.893409888458065	-1.4904454410799688
11326	18	19	Supramarginal Gyrus, anterior division	cope	-8.286843609754685	3.269186663013965
11326	19	20	Supramarginal Gyrus, posterior division	cope	-152.13395656591433	4.484096341368717
11326	20	21	Angular Gyrus	cope	-129.36213223123687	3.482481047541091
11326	21	22	Lateral Occipital Cortex, superior division	cope	-62.70668939085591	-1.8992012006337045
11326	22	23	Lateral Occipital Cortex, inferior division	cope	-93.94883784070284	-1.3577515155302302
11326	23	24	Intracalcarine Cortex	cope	17.61814543059828	-0.6368837129136236
11326	24	25	Frontal Medial Cortex	cope	153.7178246886172	0.9095188103457714
11326	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	26.603573340419178	-0.8198444325149663
11326	26	27	Subcallosal Cortex	cope	108.67782840361961	-2.3071554921854003
11326	27	28	Paracingulate Gyrus	cope	-70.24219641420733	-1.3080081905559051
11326	28	29	Cingulate Gyrus, anterior division	cope	-6.097949140784094	0.4569236841319145
11326	29	30	Cingulate Gyrus, posterior division	cope	18.774288218777095	0.7733850553759507
11326	30	31	Precuneous Cortex	cope	-3.42090686754379	0.8550243771561921
11326	31	32	Cuneal Cortex	cope	18.06796462044219	-0.12984687445619186
11326	32	33	Frontal Orbital Cortex	cope	-187.45953174995847	1.0592509233823146
11326	33	34	Parahippocampal Gyrus, anterior division	cope	-96.85706023463106	-4.811984644458934
11326	34	35	Parahippocampal Gyrus, posterior division	cope	-120.38718753130931	-1.0795960343811872
11326	35	36	Lingual Gyrus	cope	72.91340340303506	-5.170340279668291
11326	36	37	Temporal Fusiform Cortex, anterior division	cope	-296.2528892341235	-5.002464657504085
11326	37	38	Temporal Fusiform Cortex, posterior division	cope	-70.779305926904	-2.7303828248840705
11326	38	39	Temporal Occipital Fusiform Cortex	cope	-35.380861443701534	-4.086726982328387
11326	39	40	Occipital Fusiform Gyrus	cope	87.76511357884159	-7.0336812202454135
11326	40	41	Frontal Operculum Cortex	cope	-148.90332681291244	3.4428175470063915
11326	41	42	Central Opercular Cortex	cope	72.9123783285929	3.0521143128142265
11326	42	43	Parietal Operculum Cortex	cope	-9.141955888059538	3.7493410650167975
11326	43	44	Planum Polare	cope	24.071812723429147	2.5780356597468144
11326	44	45	Heschl's Gyrus (includes H1 and H2)	cope	-67.37258318701785	5.291962537657006
11326	45	46	Planum Temporale	cope	-16.33749891747398	7.175800507290642
11326	46	47	Supracalcarine Cortex	cope	81.19521337367118	-0.9199840710201161
11326	47	48	Occipital Pole	cope	46.05633740444116	-2.0325091423632813
11329	0	1	Frontal Pole	cope	-53.36294286744124	-5.987183733741321
11329	1	2	Insular Cortex	cope	57.06927717795412	-2.444654221724734
11329	2	3	Superior Frontal Gyrus	cope	-85.570014637109	-6.734645224276103
11329	3	4	Middle Frontal Gyrus	cope	-197.55596917407317	-5.540193809414047
11329	4	5	Inferior Frontal Gyrus, pars triangularis	cope	-134.35157769152877	-5.156810261219432
11329	5	6	Inferior Frontal Gyrus, pars opercularis	cope	-26.310680809711215	-7.257122566916575
11329	6	7	Precentral Gyrus	cope	77.09120901468354	-7.263242774463734
11329	7	8	Temporal Pole	cope	14.922389758085483	-1.0357391227724244
11329	8	9	Superior Temporal Gyrus, anterior division	cope	45.68164277198987	-1.386558224222599
11329	9	10	Superior Temporal Gyrus, posterior division	cope	86.65813995781657	-3.6775613877374567
11329	10	11	Middle Temporal Gyrus, anterior division	cope	-17.3914127824133	2.745534795289164
11329	11	12	Middle Temporal Gyrus, posterior division	cope	-52.921724263416685	-2.1588869309439342
11329	12	13	Middle Temporal Gyrus, temporooccipital part	cope	-20.25788731940675	-3.4455189715809555
11329	13	14	Inferior Temporal Gyrus, anterior division	cope	-98.05426508743734	5.214418871091271
11329	14	15	Inferior Temporal Gyrus, posterior division	cope	14.13240153284665	0.15694824019921924
11329	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	-42.15895810356336	-3.722469561844508
11329	16	17	Postcentral Gyrus	cope	135.460697578171	-9.588971687082363
11329	17	18	Superior Parietal Lobule	cope	176.51123105666144	-4.748662982155566
11329	18	19	Supramarginal Gyrus, anterior division	cope	181.44943440305414	-3.6259275869151613
11329	19	20	Supramarginal Gyrus, posterior division	cope	-48.25330625567082	-6.170143506333635
11329	20	21	Angular Gyrus	cope	-138.7787673668132	-10.396825074594938
11329	21	22	Lateral Occipital Cortex, superior division	cope	-148.31439855781343	-2.2941689098709483
11329	22	23	Lateral Occipital Cortex, inferior division	cope	63.312675968739526	0.08409551517033785
11329	23	24	Intracalcarine Cortex	cope	-81.2786574171211	8.034006121068295
11329	24	25	Frontal Medial Cortex	cope	-13.047745714373622	0.553603184523378
11329	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	294.0506123960824	-1.8644129921858374
11329	26	27	Subcallosal Cortex	cope	67.82302987896479	-10.111660415664888
11329	27	28	Paracingulate Gyrus	cope	123.77439083577669	-6.930463389876803
11329	28	29	Cingulate Gyrus, anterior division	cope	103.18047338166132	-2.371038386383157
11329	29	30	Cingulate Gyrus, posterior division	cope	-220.50509815543037	3.4600069819390775
11329	30	31	Precuneous Cortex	cope	-242.83839300742738	3.5395215807520692
11329	31	32	Cuneal Cortex	cope	-271.27856905180175	5.357638468131621
11329	32	33	Frontal Orbital Cortex	cope	-43.220125345420264	-5.881873939351597
11329	33	34	Parahippocampal Gyrus, anterior division	cope	-23.01517611399161	-2.683247756880535
11329	34	35	Parahippocampal Gyrus, posterior division	cope	14.581212702787147	-1.4638256231850049
11329	35	36	Lingual Gyrus	cope	-16.179809740031146	-2.3957423663106163
11329	36	37	Temporal Fusiform Cortex, anterior division	cope	-102.05841329080839	0.986465668842421
11329	37	38	Temporal Fusiform Cortex, posterior division	cope	8.174682297415249	4.252282404540373
11329	38	39	Temporal Occipital Fusiform Cortex	cope	-10.529305249169658	-0.33274022453072166
11329	39	40	Occipital Fusiform Gyrus	cope	73.66192877928324	-0.6511977022684277
11329	40	41	Frontal Operculum Cortex	cope	8.420389795315867	-3.6609262210168256
11329	41	42	Central Opercular Cortex	cope	158.19717662997783	-5.766516983241411
11329	42	43	Parietal Operculum Cortex	cope	214.23791832745377	-2.3067421570921383
11329	43	44	Planum Polare	cope	71.05348839243973	-2.713070100717218
11329	44	45	Heschl's Gyrus (includes H1 and H2)	cope	133.73639700874205	1.3100456484177145
11329	45	46	Planum Temporale	cope	109.63534173212554	-4.312060025053672
11329	46	47	Supracalcarine Cortex	cope	-173.12367087729433	5.978518418492155
11329	47	48	Occipital Pole	cope	63.98442191704017	0.7471676246938332
11330	0	1	Frontal Pole	cope	89.72366868744209	0.1427036640235231
11330	1	2	Insular Cortex	cope	125.43815236046389	4.474978100391082
11330	2	3	Superior Frontal Gyrus	cope	-33.095734138826856	-3.677492005967011
11330	3	4	Middle Frontal Gyrus	cope	103.58757655933255	3.5089090780590366
11330	4	5	Inferior Frontal Gyrus, pars triangularis	cope	55.06984054850876	-1.6386882207963034
11330	5	6	Inferior Frontal Gyrus, pars opercularis	cope	107.84995563170392	-4.548313540607331
11330	6	7	Precentral Gyrus	cope	116.04164508367558	7.005532102657004
11330	7	8	Temporal Pole	cope	3.4987787387280607	-3.8560153948763127
11330	8	9	Superior Temporal Gyrus, anterior division	cope	63.61453304007076	-0.15788018254993053
11330	9	10	Superior Temporal Gyrus, posterior division	cope	72.96379779385668	4.816675404274183
11330	10	11	Middle Temporal Gyrus, anterior division	cope	-62.54135987731948	-10.19071839377284
11330	11	12	Middle Temporal Gyrus, posterior division	cope	-21.438906270480558	-4.65600671731635
11330	12	13	Middle Temporal Gyrus, temporooccipital part	cope	93.49991495745383	4.822394830916472
11330	13	14	Inferior Temporal Gyrus, anterior division	cope	-38.693237980441936	-9.581882473974098
11330	14	15	Inferior Temporal Gyrus, posterior division	cope	15.825140540324927	-6.2928256202993005
11330	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	161.97927598766427	7.264880065371824
11330	16	17	Postcentral Gyrus	cope	151.21498336965624	6.790863051998642
11330	17	18	Superior Parietal Lobule	cope	166.20721317814014	8.72490324950783
11330	18	19	Supramarginal Gyrus, anterior division	cope	111.33775742484464	9.953880644982888
11330	19	20	Supramarginal Gyrus, posterior division	cope	143.87844029930798	8.909843849335369
11330	20	21	Angular Gyrus	cope	27.40553343628869	4.894920482163124
11330	21	22	Lateral Occipital Cortex, superior division	cope	143.23728381116993	10.642773527902213
11330	22	23	Lateral Occipital Cortex, inferior division	cope	139.87992585511384	7.914502031912086
11330	23	24	Intracalcarine Cortex	cope	77.01527066162066	4.869001991088406
11330	24	25	Frontal Medial Cortex	cope	10.586599121649638	-6.0170552094618905
11330	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	214.55899675452227	11.15030735791535
11330	26	27	Subcallosal Cortex	cope	32.854303540174776	-1.0828577555286196
11330	27	28	Paracingulate Gyrus	cope	-12.40020239837873	-7.1770361383994485
11330	28	29	Cingulate Gyrus, anterior division	cope	28.8951646288407	1.3599476066350906
11330	29	30	Cingulate Gyrus, posterior division	cope	50.07285264188903	12.613957625953214
11330	30	31	Precuneous Cortex	cope	90.46505329743262	16.89747749571261
11330	31	32	Cuneal Cortex	cope	118.74026365480086	7.57791062507225
11330	32	33	Frontal Orbital Cortex	cope	-16.465488021756055	-6.449832961935887
11330	33	34	Parahippocampal Gyrus, anterior division	cope	77.39131000339655	-0.6618777415962411
11330	34	35	Parahippocampal Gyrus, posterior division	cope	96.13299240661117	5.168169390086858
11330	35	36	Lingual Gyrus	cope	175.3224446904442	5.601862158010967
11330	36	37	Temporal Fusiform Cortex, anterior division	cope	-11.277546382964925	3.755076353900557
11330	37	38	Temporal Fusiform Cortex, posterior division	cope	51.06090290614896	0.8322886606764927
11330	38	39	Temporal Occipital Fusiform Cortex	cope	137.28810220805906	6.415806671033595
11330	39	40	Occipital Fusiform Gyrus	cope	198.8667998337429	9.600982216149797
11330	40	41	Frontal Operculum Cortex	cope	-172.0380817236019	-5.633459067926938
11330	41	42	Central Opercular Cortex	cope	190.3793626768778	5.799524962926649
11330	42	43	Parietal Operculum Cortex	cope	221.54675387065421	6.004276694540823
11330	43	44	Planum Polare	cope	266.40038944291706	1.2674046264719645
11330	44	45	Heschl's Gyrus (includes H1 and H2)	cope	347.6045719753213	0.06457822944986107
11330	45	46	Planum Temporale	cope	271.5001882299822	2.882569199203516
11330	46	47	Supracalcarine Cortex	cope	130.82237024066296	8.966114491065765
11330	47	48	Occipital Pole	cope	111.9158982380843	7.277194666151046
11337	0	1	Frontal Pole	cope	42.92233240570068	-1.04334922992433
11337	1	2	Insular Cortex	cope	-220.4428208459352	6.167275306978644
11337	2	3	Superior Frontal Gyrus	cope	118.3600982400974	-4.096616939367712
11337	3	4	Middle Frontal Gyrus	cope	169.19389872469424	-6.999284086338312
11337	4	5	Inferior Frontal Gyrus, pars triangularis	cope	-142.79509355373887	1.6259178678684552
11337	5	6	Inferior Frontal Gyrus, pars opercularis	cope	-30.790083163178988	-0.2486022197655281
11337	6	7	Precentral Gyrus	cope	-69.5913735716656	-1.7480546933225372
11337	7	8	Temporal Pole	cope	-103.01501740678462	0.5086056478032158
11337	8	9	Superior Temporal Gyrus, anterior division	cope	-80.51243412372393	2.3855463730410125
11337	9	10	Superior Temporal Gyrus, posterior division	cope	72.58328731609629	0.6421976169274951
11337	10	11	Middle Temporal Gyrus, anterior division	cope	13.553278783186158	-0.12749396841069544
11337	11	12	Middle Temporal Gyrus, posterior division	cope	81.63012334303893	-1.0028877414168473
11337	12	13	Middle Temporal Gyrus, temporooccipital part	cope	117.55417860759502	-1.110305064953505
11337	13	14	Inferior Temporal Gyrus, anterior division	cope	-4.091493114211856	3.2760158412202576
11337	14	15	Inferior Temporal Gyrus, posterior division	cope	180.4935753323022	2.0078593506178346
11337	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	311.72014062746024	-3.71771334418888
11337	16	17	Postcentral Gyrus	cope	-63.21913993254952	-1.4882915974274764
11337	17	18	Superior Parietal Lobule	cope	116.67140636481638	-4.455934067645411
11337	18	19	Supramarginal Gyrus, anterior division	cope	-32.20531619147018	2.3134185890184233
11337	19	20	Supramarginal Gyrus, posterior division	cope	-78.8630753298869	4.013563714001479
11337	20	21	Angular Gyrus	cope	97.98952168664957	-4.087222844292824
11337	21	22	Lateral Occipital Cortex, superior division	cope	198.34833691660901	-4.31375424955125
11337	22	23	Lateral Occipital Cortex, inferior division	cope	152.82826511049302	-0.5768164698335362
11337	23	24	Intracalcarine Cortex	cope	61.33504419899564	11.831696337704992
11337	24	25	Frontal Medial Cortex	cope	99.2281250691583	-7.048065584179358
11337	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	-159.33689033199806	0.7320906299801946
11337	26	27	Subcallosal Cortex	cope	1.0304241372988774	3.5585673943161966
11337	27	28	Paracingulate Gyrus	cope	43.846984679490866	-2.3056655658555263
11337	28	29	Cingulate Gyrus, anterior division	cope	-49.61959710264957	4.399204866510768
11337	29	30	Cingulate Gyrus, posterior division	cope	187.6372292651449	2.4902437572814855
11337	30	31	Precuneous Cortex	cope	205.02666139280092	0.5963923731911046
11337	31	32	Cuneal Cortex	cope	77.7257024039186	10.69847081972058
11337	32	33	Frontal Orbital Cortex	cope	-144.84669515048455	1.651652662645571
11337	33	34	Parahippocampal Gyrus, anterior division	cope	215.28574264979204	2.859049086411848
11337	34	35	Parahippocampal Gyrus, posterior division	cope	-50.627991542951115	-1.9624491614862873
11337	35	36	Lingual Gyrus	cope	-51.1976723145045	8.194359914205124
11337	36	37	Temporal Fusiform Cortex, anterior division	cope	-123.02916873980921	-0.8132347536425218
11337	37	38	Temporal Fusiform Cortex, posterior division	cope	132.40362429126404	-0.19084214164575694
11337	38	39	Temporal Occipital Fusiform Cortex	cope	58.301675636341514	-1.0684120355099844
11337	39	40	Occipital Fusiform Gyrus	cope	209.75193362598753	1.0689703836233928
11337	40	41	Frontal Operculum Cortex	cope	-212.68886164206415	10.73925214364123
11337	41	42	Central Opercular Cortex	cope	-224.90153174575343	1.8472725009297148
11337	42	43	Parietal Operculum Cortex	cope	-313.36520262297034	3.925316009382117
11337	43	44	Planum Polare	cope	-318.15326745398625	5.9775398190751785
11337	44	45	Heschl's Gyrus (includes H1 and H2)	cope	-307.54826091896007	4.632823501074094
11337	45	46	Planum Temporale	cope	-186.7284011394611	3.7888394112407213
11337	46	47	Supracalcarine Cortex	cope	215.2342400804479	13.529902970854272
11337	47	48	Occipital Pole	cope	249.2751436506929	2.2629022851837792
11338	0	1	Frontal Pole	cope	-47.6099814120853	3.082150060079561
11338	1	2	Insular Cortex	cope	36.10079609065271	1.8685839459382105
11338	2	3	Superior Frontal Gyrus	cope	-29.954010003613888	2.8258599150606414
11338	3	4	Middle Frontal Gyrus	cope	-128.38076601370352	2.0642500906201358
11338	4	5	Inferior Frontal Gyrus, pars triangularis	cope	-162.30479015488552	-0.9068885106431029
11338	5	6	Inferior Frontal Gyrus, pars opercularis	cope	-170.46300245865748	-1.7666773163509246
11338	6	7	Precentral Gyrus	cope	59.93969070285973	-5.26652976186447
11338	7	8	Temporal Pole	cope	-33.834137552548185	-0.8825929215581584
11338	8	9	Superior Temporal Gyrus, anterior division	cope	-2.7499350963494718	-6.77747347105581
11338	9	10	Superior Temporal Gyrus, posterior division	cope	29.848434607703965	-5.289733497220297
11338	10	11	Middle Temporal Gyrus, anterior division	cope	-50.55544533017856	-2.344266962604736
11338	11	12	Middle Temporal Gyrus, posterior division	cope	-92.67034858833675	-0.9660334650605638
11338	12	13	Middle Temporal Gyrus, temporooccipital part	cope	-181.15038163547996	-2.6682695411855066
11338	13	14	Inferior Temporal Gyrus, anterior division	cope	-133.50268430963777	-2.5972315212546366
11338	14	15	Inferior Temporal Gyrus, posterior division	cope	-112.12535534650418	-1.4279480186640028
11338	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	-81.97142793259708	-5.576908115990835
11338	16	17	Postcentral Gyrus	cope	112.59176672392404	-5.831824421311688
11338	17	18	Superior Parietal Lobule	cope	-76.80013190931457	-1.804824911345168
11338	18	19	Supramarginal Gyrus, anterior division	cope	-112.37622905997215	-2.4086264849217884
11338	19	20	Supramarginal Gyrus, posterior division	cope	-101.10808911428258	-1.4033769168878427
11338	20	21	Angular Gyrus	cope	-178.093998746937	-0.028925295405800164
11338	21	22	Lateral Occipital Cortex, superior division	cope	-184.65953201010132	1.473307820139449
11338	22	23	Lateral Occipital Cortex, inferior division	cope	-183.57144781486122	-2.220749964683979
11338	23	24	Intracalcarine Cortex	cope	163.50824404667324	-3.2049877882485753
11338	24	25	Frontal Medial Cortex	cope	-148.6276142945949	5.390918001456596
11338	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	-81.01896572213721	-7.636241991374944
11338	26	27	Subcallosal Cortex	cope	53.41880418669719	9.296008972972274
11338	27	28	Paracingulate Gyrus	cope	88.75850689807307	10.95525612835856
11338	28	29	Cingulate Gyrus, anterior division	cope	59.57626647871556	9.400816548515788
11338	29	30	Cingulate Gyrus, posterior division	cope	-54.54004171153477	8.5947907751166
11338	30	31	Precuneous Cortex	cope	-127.10954966089281	13.489050819190778
11338	31	32	Cuneal Cortex	cope	44.31955354365039	-4.351132502420052
11338	32	33	Frontal Orbital Cortex	cope	1.122269633854438	3.0958002559890603
11338	33	34	Parahippocampal Gyrus, anterior division	cope	-50.922887441199435	-0.40437123893999155
11338	34	35	Parahippocampal Gyrus, posterior division	cope	-74.046591547975	7.9842754220062835
11338	35	36	Lingual Gyrus	cope	-6.759975071540969	-5.732981922483893
11338	36	37	Temporal Fusiform Cortex, anterior division	cope	-17.901562644234787	-0.2634271779857206
11338	37	38	Temporal Fusiform Cortex, posterior division	cope	-154.77164898594768	-0.7629470139294671
11338	38	39	Temporal Occipital Fusiform Cortex	cope	-173.25030499265594	1.1529286953891758
11338	39	40	Occipital Fusiform Gyrus	cope	-170.78216542734683	-3.2179646347578195
11338	40	41	Frontal Operculum Cortex	cope	-83.10713693800093	3.778138039120524
11338	41	42	Central Opercular Cortex	cope	71.93036854752172	-3.6815000029507465
11338	42	43	Parietal Operculum Cortex	cope	-50.0227390237266	-4.711899056158449
11338	43	44	Planum Polare	cope	90.03314950834704	4.157342216941948
11338	44	45	Heschl's Gyrus (includes H1 and H2)	cope	65.4495712427019	6.096552762327381
11338	45	46	Planum Temporale	cope	19.974296837467236	-0.5283099508888174
11338	46	47	Supracalcarine Cortex	cope	42.325633555016616	-5.595928840022138
11338	47	48	Occipital Pole	cope	-9.331951143569617	-2.0496628578921214
11345	0	1	Frontal Pole	cope	58.92611548756464	2.778386121494554
11345	1	2	Insular Cortex	cope	-146.92143183968747	3.5247253295941636
11345	2	3	Superior Frontal Gyrus	cope	35.346388840044675	0.8644656145270527
11345	3	4	Middle Frontal Gyrus	cope	57.502088105281814	0.057324540072319206
11345	4	5	Inferior Frontal Gyrus, pars triangularis	cope	-102.58277128240384	-3.678715675152606
11345	5	6	Inferior Frontal Gyrus, pars opercularis	cope	-163.86039799457367	-0.13653936067623776
11345	6	7	Precentral Gyrus	cope	-64.1434977302699	2.759796081489202
11345	7	8	Temporal Pole	cope	-71.5570483323507	1.210993527255649
